url,price,year,name,ID,Marca,Modelo,Versión,Año,Cilindrada,Kilómetros,Puertas,Tipo de combustible,Placa
https://articulo.tucarro.com.co/MCO-547988413-mercedes-benz-clase-c-c180-_JM#position=15&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,113.900.000,2020 | 3100 km,Mercedes-benz Clase C C180,MCO547988413,Mercedes-Benz,Clase C,C180,2020,1600 cc,3.100 km,5,Gasolina,GCT221
https://articulo.tucarro.com.co/MCO-553360697-mercedes-benz-clase-c-_JM#position=16&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,43.000.000,2009 | 71600 km,Mercedes-benz Clase C C200 Kompressor,MCO553360697,Mercedes-Benz,Clase C,C200 Kompressor,2009,,71.600 km,,Gasolina,*****7
https://articulo.tucarro.com.co/MCO-549332715-mercedes-benz-camioneta-glc350e-coupe-aa-_JM#position=17&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,205.900.000,2019 | 500 km,Mercedes-benz Clase C Glc 350,MCO549332715,Mercedes-Benz,Clase C,glc 350,2019,2000 cc,500 km,5,Eléctrico,GLU460
https://articulo.tucarro.com.co/MCO-551763367-mercedes-benz-clase-c-_JM#position=18&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,38.500.000,2008 | 80000 km,Mercedes-benz Clase C C200 Kompressor,MCO551763367,Mercedes-Benz,Clase C,C200 KOMPRESSOR,2008,1796 cc,80.000 km,4,Gasolina,CVQ282
https://articulo.tucarro.com.co/MCO-553908957-mercedes-benz-clase-c-200-cgi-avantgarde-_JM#position=19&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,60.000.000,2012 | 63000 km,Mercedes-benz Clase C 200 Cgi Avantgarde,MCO553908957,Mercedes-Benz,Clase C,200 CGI Avantgarde,2012,1800 cc,63.000 km,4,Gasolina,RHY8651
https://articulo.tucarro.com.co/MCO-548872468-mercedes-benz-clase-c-180-_JM#position=20&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,29.900.000,2006 | 93000 km,Mercedes-benz Clase C 180,MCO548872468,Mercedes-Benz,Clase C,180,2006,1800 cc,93.000 km,4,Gasolina,CVM-588
https://articulo.tucarro.com.co/MCO-554330869-mercedes-benz-clase-c-mercedes-c180-_JM#position=21&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,105.000.000,2019 | 3000 km,Mercedes-benz Clase C Mercedes C180,MCO554330869,Mercedes-Benz,Clase C,Mercedes C180,2019,,3.000 km,5,Gasolina,FZR820
https://articulo.tucarro.com.co/MCO-549158992-mercedes-benz-clase-c-c-200-coupe-20-at-_JM#position=22&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,105.000.000,2017 | 12117 km,Mercedes-benz Clase C C 200 Coupe 2.0 At,MCO549158992,Mercedes-Benz,Clase C,C 200 COUPE 2.0 AT,2017,2000 cc,12.117 km,2,Gasolina,EIZ916
https://articulo.tucarro.com.co/MCO-554041153-mercedes-benz-clase-c-c-240-24-at-v6-_JM#position=23&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,21.500.000,1998 | 170000 km,Mercedes-benz Clase C C 240 2.4 At V6,MCO554041153,Mercedes-Benz,Clase C,C 240 2.4 AT V6,1998,2400 cc,170.000 km,4,Gasolina,CSL907
https://articulo.tucarro.com.co/MCO-547769374-mercedes-benz-clase-c-c180-cgi-_JM#position=24&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,48.500.000,2011 | 59000 km,Mercedes-benz Clase C C180 Cgi,MCO547769374,Mercedes-Benz,Clase C,C180 CGI,2011,,59.000 km,4,Gasolina,RHY-681
https://articulo.tucarro.com.co/MCO-548826825-mercedes-benz-clase-c-_JM#position=25&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,55.000.000,2012 | 54000 km,Mercedes-benz Clase C C 200 Cgi Elegance,MCO548826825,Mercedes-Benz,Clase C,C 200 CGI Elegance,2012,,54.000 km,4,Gasolina,***-**1
https://articulo.tucarro.com.co/MCO-549666068-mercedes-benz-clase-c-_JM#position=26&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,104.000.000,2016 | 25000 km,Mercedes-benz Clase C 250,MCO549666068,Mercedes-Benz,Clase C,250,2016,,25.000 km,,Gasolina,IJT980
https://articulo.tucarro.com.co/MCO-548568882-mercedes-benz-clase-c-200-kompressor-tp-1800cc-aa-_JM#position=27&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,36.000.000,2008 | 120000 km,Mercedes-benz Clase C 200 Kompressor Tp 1800cc Aa,MCO548568882,Mercedes-Benz,Clase C,200 KOMPRESSOR TP 1800CC AA,2008,1800 cc,120.000 km,5,Gasolina,CXG 452
https://articulo.tucarro.com.co/MCO-551605703-espectacular-mercedes-c180-_JM#position=28&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,84.900.000,2017 | 38000 km,Mercedes-benz Clase C C180,MCO551605703,Mercedes-Benz,Clase C,C180,2017,1600 cc,38.000 km,4,Gasolina,7
https://articulo.tucarro.com.co/MCO-548891332-mercedes-benz-clase-c200-kompresor-_JM#position=29&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,43.000.000,2009 | 60000 km,Mercedes-benz Clase C Kompresor,MCO548891332,Mercedes-Benz,Clase C,KOMPRESOR,2009,,60.000 km,5,Gasolina,DCK852
https://articulo.tucarro.com.co/MCO-548754115-mercedes-benz-clase-c200-exclusive-2020-tf-_JM#position=30&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,120.900.000,2020 | 1500 km,Mercedes-benz Clase C C200,MCO548754115,Mercedes-Benz,Clase C,C200,2020,1991 cc,1.500 km,4,Gasolina,
https://articulo.tucarro.com.co/MCO-553900732-mercedes-benz-c-43-amg-2020-_JM#position=31&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,249.900.000,2020 | 0 km,Mercedes-benz Clase C C43 Amg,MCO553900732,Mercedes-Benz,Clase C,C43 AMG,2020,2996 cc,0 km,5,Gasolina,******
https://articulo.tucarro.com.co/MCO-551831821-mercedes-benz-c180-impecable-_JM#position=32&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,19.500.000,1999 | 200000 km,Mercedes-benz Clase C 180,MCO551831821,Mercedes-Benz,Clase C,180,1999,1800 cc,200.000 km,4,Gasolina,BVA203
https://articulo.tucarro.com.co/MCO-551857171-mercedes-benz-clase-c-180-avangarde-_JM#position=33&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,95.000.000,2018 | 16500 km,Mercedes-benz Clase C 180 Avangarde,MCO551857171,Mercedes-Benz,Clase C,180 AVANGARDE,2018,1800 cc,16.500 km,4,Gasolina,EJP801
https://articulo.tucarro.com.co/MCO-552998803-mercedes-benz-clase-c-c200-at-1800cc-turbo-_JM#position=34&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,34.800.000,2008 | 95400 km,Mercedes-benz Clase C C200 At 1800cc Turbo,MCO552998803,Mercedes-Benz,Clase C,C200 AT 1800CC TURBO,2008,,95.400 km,4,Gasolina,MNY748
https://articulo.tucarro.com.co/MCO-549723984-mercedes-benz-clase-c-180-kompressor-_JM#position=35&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,35.000.000,2007 | 64000 km,Mercedes-benz Clase C 180 Kompressor,MCO549723984,Mercedes-Benz,Clase C,180 Kompressor,2007,,64.000 km,4,Gasolina,DCK-270
https://articulo.tucarro.com.co/MCO-553033334-mercedes-benz-clase-c-180-20-_JM#position=36&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,22.000.000,2003 | 214000 km,Mercedes-benz Clase C 180 2.0,MCO553033334,Mercedes-Benz,Clase C,180 2.0,2003,2000 cc,214.000 km,5,Gasolina,CKH-531
https://articulo.tucarro.com.co/MCO-551893387-mercedes-benz-clase-c-coupe-_JM#position=37&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,112.000.000,2018 | 4000 km,Mercedes-benz Clase C Coupe,MCO551893387,Mercedes-Benz,Clase C,Coupe,2018,2000 cc,4.000 km,3,Gasolina,EMT146
https://articulo.tucarro.com.co/MCO-550926500-mercedes-benz-clase-c-c-200-20-at-aa-fe-_JM#position=38&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,118.000.000,2019 | 6000 km,Mercedes-benz Clase C C 200 2.0 At Aa Fe,MCO550926500,Mercedes-Benz,Clase C,C 200 2.0 AT AA FE,2019,2000 cc,6.000 km,5,Gasolina,FYX536
https://articulo.tucarro.com.co/MCO-547557356-mercedes-benz-clase-c-c-180-kompresor-18-at-_JM#position=39&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,35.900.000,2007 | 63000 km,Mercedes-benz Clase C C 180 Kompresor 1.8 At,MCO547557356,Mercedes-Benz,Clase C,C 180 KOMPRESOR 1.8 AT,2007,1800 cc,63.000 km,5,Gasolina,CCQ360
https://articulo.tucarro.com.co/MCO-549674323-mercedes-benz-clase-c-c-250-18t-at-amg-_JM#position=40&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,70.000.000,2012 | 48008 km,Mercedes-benz Clase C C 250 1.8t At Amg,MCO549674323,Mercedes-Benz,Clase C,C 250 1.8T AT AMG,2012,1800 cc,48.008 km,4,Gasolina,MCS465
https://articulo.tucarro.com.co/MCO-548270884-mercedes-benz-clase-c-c-180-kompresor-18-mt-_JM#position=41&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,28.900.000,2005 | 122000 km,Mercedes-benz Clase C C 180 Kompresor 1.8 Mt,MCO548270884,Mercedes-Benz,Clase C,C 180 KOMPRESOR 1.8 MT,2005,1800 cc,122.000 km,5,Gasolina,BRW867
https://articulo.tucarro.com.co/MCO-548282805-mercedes-benz-clase-c-180-kompressor-_JM#position=42&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,29.800.000,2006 | 99000 km,Mercedes-benz Clase C 180 Kompressor,MCO548282805,Mercedes-Benz,Clase C,180 Kompressor,2006,,99.000 km,5,Gasolina,BWI498
https://articulo.tucarro.com.co/MCO-550345026-mercedes-benz-clase-c-200-exclusive-tp-20cc-7000km-_JM#position=43&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,107.000.000,2019 | 7000 km,Mercedes-benz Clase C 200 Exclusive Tp 2.0cc 7000km,MCO550345026,Mercedes-Benz,Clase C,200 EXCLUSIVE TP 2.0CC 7000km,2019,2000 cc,7.000 km,4,Gasolina,FPK 131
https://articulo.tucarro.com.co/MCO-549764231-mercedes-benz-clase-c-200-_JM#position=44&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,80.000.000,2015 | 27000 km,Mercedes-benz Clase C 200,MCO549764231,Mercedes-Benz,Clase C,200,2015,,27.000 km,4,Gasolina,***-**9
https://articulo.tucarro.com.co/MCO-547770347-mercedes-benz-clase-c-180-avantgarde-16-t-at-_JM#position=45&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,93.000.000,2017 | 9500 km,Mercedes-benz Clase C 180 Avantgarde 1.6 T At,MCO547770347,Mercedes-Benz,Clase C,180 Avantgarde 1.6 T At,2017,,9.500 km,4,Gasolina,JDX841
https://articulo.tucarro.com.co/MCO-549665910-mercedes-benz-clase-c-cupe-230-_JM#position=46&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,35.000.000,1984 | 25000 km,Mercedes-benz Clase C Cupe 230,MCO549665910,Mercedes-Benz,Clase C,CUPE 230,1984,,25.000 km,,Gasolina,PBF335
https://articulo.tucarro.com.co/MCO-548824569-mercedes-benz-clase-c-c-200-kompressor-_JM#position=47&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,38.000.000,2008 | 89500 km,Mercedes-benz Clase C C 200 Kompressor,MCO548824569,Mercedes-Benz,Clase C,c 200 kompressor,2008,1800 cc,89.500 km,4,Gasolina,cwg23
https://articulo.tucarro.com.co/MCO-551422556-mercedes-benz-clase-c-c180-kompressor-_JM#position=48&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,48.000.000,2010 | 41918 km,Mercedes-benz Clase C C180 Kompressor,MCO551422556,Mercedes-Benz,Clase C,C180 kompressor,2010,1600 cc,41.918 km,4,Gasolina,Rzs624
https://articulo.tucarro.com.co/MCO-551033860-mercedes-benz-clase-c-c200-_JM#position=1&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,46.000.000,2011 | 48000 km,Mercedes-benz Clase C C200,MCO551033860,Mercedes-Benz,Clase C,C200,2011,1800 cc,48.000 km,4,Gasolina,RDR-142
https://articulo.tucarro.com.co/MCO-547601874-mercedes-benz-clase-c-c180-cgi-turbo-_JM#position=2&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,50.000.000,2013 | 68000 km,Mercedes-benz Clase C C180 Cgi Turbo,MCO547601874,Mercedes-Benz,Clase C,C180 CGI TURBO,2013,1600 cc,68.000 km,5,Gasolina,HEY704
https://articulo.tucarro.com.co/MCO-547233266-mercedes-benz-clase-c-180-cgi-16-at-_JM#position=3&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,64.900.000,2013 | 16200 km,Mercedes-benz Clase C Cgi 1.6 At,MCO547233266,Mercedes-Benz,Clase C,CGI 1.6 AT,2013,,16.200 km,2,Gasolina,NDP447
https://articulo.tucarro.com.co/MCO-549671884-mercedes-benz-clase-c-_JM#position=4&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,82.000.000,2016 | 31000 km,Mercedes-benz Clase C Avantgarde,MCO549671884,Mercedes-Benz,Clase C,Avantgarde,2016,,31.000 km,4,Gasolina,UUR581
https://articulo.tucarro.com.co/MCO-550816120-mercedes-benz-clase-c-c220-1995-_JM#position=5&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,21.900.000,1995 | 75000 km,Mercedes-benz Clase C C220,MCO550816120,Mercedes-Benz,Clase C,c220,1995,,75.000 km,4,Gasolina,par
https://articulo.tucarro.com.co/MCO-547768497-mercedes-benz-clase-c250-dotacion-amg-_JM#position=6&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,67.000.000,2012 | 44000 km,Mercedes-benz Clase C 250 Dotacion Amg Tp 1.8 Aa Ct,MCO547768497,Mercedes-Benz,Clase C,250 DOTACION AMG TP 1.8 AA CT,2012,1800 cc,44.000 km,4,Gasolina,RJX 284
https://articulo.tucarro.com.co/MCO-548825779-mercedes-benz-clase-c-c-180-16-at-_JM#position=7&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,109.000.000,2019 | 8000 km,Mercedes-benz Clase C C 180,MCO548825779,Mercedes-Benz,Clase C,C 180,2019,1600 cc,8.000 km,4,Gasolina,8
https://articulo.tucarro.com.co/MCO-550902070-mercedes-benz-clase-c-180-kompressor-1800-cc-at-sun-roof-20-_JM#position=8&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,31.900.000,2007 | 85000 km,Mercedes-benz Clase C 180 Kompressor 1800 Cc A/t Sun Roof,MCO550902070,Mercedes-Benz,Clase C,180 KOMPRESSOR 1800 CC A/T SUN ROOF,2007,1800 cc,85.000 km,4,Gasolina,BZQ-565
https://articulo.tucarro.com.co/MCO-549674487-mercedes-benz-clase-c-cabriolet-c200-_JM#position=9&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,128.900.000,2018 | 5587 km,Mercedes-benz Clase C Cabriolet C200,MCO549674487,Mercedes-Benz,Clase C,CABRIOLET C200,2018,,5.587 km,3,Gasolina,DUO893
https://articulo.tucarro.com.co/MCO-550255321-mercedes-benz-clase-c-c180-cgi-blue-efficiecy-18-_JM#position=10&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,41.800.000,2011 | 76000 km,Mercedes-benz Clase C C180 Cgi Blue Efficiecy 1.8,MCO550255321,Mercedes-Benz,Clase C,C180 CGI BLUE EFFICIECY 1.8,2011,1800 cc,76.000 km,4,Gasolina,REQ036
https://articulo.tucarro.com.co/MCO-546089716-mercedes-benz-c-350-sedan-automatico-_JM#position=11&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,45.990.000,2009 | 79100 km,Mercedes-benz Clase C Mercedes Benz C 350 Sedan Automatico,MCO546089716,Mercedes-Benz,Clase C,MERCEDES BENZ C 350 SEDAN AUTOMATICO,2009,,79.100 km,4,Gasolina,
https://articulo.tucarro.com.co/MCO-546320691-mercedes-benz-c180-cgi-_JM#position=12&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,62.000.000,2014 | 39101 km,Mercedes-benz Clase C Cgi,MCO546320691,Mercedes-Benz,Clase C,CGI,2014,1595 cc,39.101 km,4,Gasolina,9
https://articulo.tucarro.com.co/MCO-553530093-mercedes-benz-clase-c180-_JM#position=13&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,33.900.000,2009 | 137000 km,Mercedes-benz Clase C C180 Kompressor,MCO553530093,Mercedes-Benz,Clase C,C180 KOMPRESSOR,2009,1800 cc,137.000 km,4,Gasolina,1
https://articulo.tucarro.com.co/MCO-553926715-mercedez-benz-c180-aut-_JM#position=14&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,99.100.000,2019 | 14816 km,Mercedes-benz Clase C C180,MCO553926715,Mercedes-Benz,Clase C,C180,2019,1800 cc,14.816 km,4,Gasolina,XXX973
https://articulo.tucarro.com.co/MCO-545963557-mercedes-benz-c180-2014-_JM#position=15&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,60.800.000,2014 | 21000 km,Mercedes-benz Clase C C180,MCO545963557,Mercedes-Benz,Clase C,C180,2014,1600 cc,21.000 km,4,Gasolina,HJW013
https://articulo.tucarro.com.co/MCO-551032038-mercedes-benz-clase-c-180-42-at-cuero-2020-seminuevo-_JM#position=16&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,111.900.000,2020 | 2900 km,Mercedes-benz Clase C C 180,MCO551032038,Mercedes-Benz,Clase C,C 180,2020,,2.900 km,5,Gasolina,GJV336
https://articulo.tucarro.com.co/MCO-540825463-mercedes-benz-c250-_JM#position=17&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,73.000.000,2013 | 40400 km,Mercedes-benz Clase C C 250,MCO540825463,Mercedes-Benz,Clase C,C 250,2013,,40.400 km,5,Gasolina,MGV 401
https://articulo.tucarro.com.co/MCO-525496824-mercedes-benz-clase-c-c180-ggi-_JM#position=18&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,45.000.000,2011 | 82500 km,Mercedes-benz Clase C C180 Ggi,MCO525496824,Mercedes-Benz,Clase C,C180 GGi,2011,1.8 cc,82.500 km,4,Gasolina,KKS929
https://articulo.tucarro.com.co/MCO-550435761-mercedes-benz-c180-kompresor-_JM#position=19&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,31.000.000,2006 | 119000 km,Mercedes-benz Clase C C180,MCO550435761,Mercedes-Benz,Clase C,C180,2006,1800 cc,119.000 km,4,Gasolina,1
https://articulo.tucarro.com.co/MCO-538810660-mercedes-benz-clase-c-200-automatico-modelo-2016-_JM#position=20&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,86.000.000,2016 | 37800 km,Mercedes-benz Clase C C 200,MCO538810660,Mercedes-Benz,Clase C,C 200,2016,2 cc,37.800 km,4,Gasolina,-0
https://articulo.tucarro.com.co/MCO-535647529-mercedes-benz-c180-_JM#position=21&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,86.990.000,2017 | 28973 km,Mercedes-benz Clase C 180,MCO535647529,Mercedes-Benz,Clase C,180,2017,1600 cc,28.973 km,4,Gasolina,XXX-XX9
https://articulo.tucarro.com.co/MCO-551856103-mercedes-benz-c180-avantgarde-16t-sedan-2016-_JM#position=22&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,72.900.000,2016 | 31500 km,Mercedes-benz Clase C C180 Avantgarde,MCO551856103,Mercedes-Benz,Clase C,C180 Avantgarde,2016,1600 cc,31.500 km,4,Gasolina,8
https://articulo.tucarro.com.co/MCO-547554258-mercedes-benz-c180-_JM#position=23&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,74.900.000,2015 | 31000 km,Mercedes-benz Clase C C180,MCO547554258,Mercedes-Benz,Clase C,C180,2015,,31.000 km,4,Gasolina,UCO887
https://articulo.tucarro.com.co/MCO-547271809-mercedes-benz-c180-cgi-be-2012-_JM#position=24&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,56.000.000,2012 | 85000 km,Mercedes-benz Clase C C180 Blue Efficiency,MCO547271809,Mercedes-Benz,Clase C,C180 BLUE EFFICIENCY,2012,1800 cc,85.000 km,4,Gasolina,MMM150
https://articulo.tucarro.com.co/MCO-551546088-mercedes-benz-c-250-antiguo-mod-1978-_JM#position=25&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,38.500.000,1978 | 0 km,Mercedes-benz Clase C C 250 Antiguo 1978,MCO551546088,Mercedes-Benz,Clase C,C 250 ANTIGUO 1978,1978,,0 km,4,Gasolina,*****8
https://articulo.tucarro.com.co/MCO-552818374-mercedes-benz-clase-c-c-200-_JM#position=26&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,78.000.000,2015 | 43000 km,Mercedes-benz Clase C C 200,MCO552818374,Mercedes-Benz,Clase C,C 200,2015,,43.000 km,5,Gasolina,ICZ732
https://articulo.tucarro.com.co/MCO-546264884-mercedes-benz-c-180-kompressor-blueefficiency-mecanico-16-_JM#position=27&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,34.990.000,2010 | 102200 km,"Mercedes-benz Clase C Mercedes Benz C 180 Kompressor Blueefficiency Mecanico 1,6",MCO546264884,Mercedes-Benz,Clase C,"MERCEDES BENZ C 180 KOMPRESSOR BLUEEFFICIENCY MECANICO 1,6",2010,1597 cc,102.200 km,4,Gasolina,6
https://articulo.tucarro.com.co/MCO-551132592-mercedes-benz-c200-181hp-2017-_JM#position=28&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,90.000.000,2017 | 30000 km,Mercedes-benz Clase C C 200,MCO551132592,Mercedes-Benz,Clase C,C 200,2017,1991 cc,30.000 km,4,Gasolina,*****2
https://articulo.tucarro.com.co/MCO-552375328-mercedes-benz-c200-k-blindado-18-at-negro-2009-_JM#position=29&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,48.000.000,2009 | 113000 km,Mercedes-benz Clase C Mercedes Benz C 200 K Elegance Tp 1800cc 4p,MCO552375328,Mercedes-Benz,Clase C,MERCEDES BENZ C 200 K ELEGANCE TP 1800CC 4P,2009,1800 cc,113.000 km,5,Gasolina,XXX
https://articulo.tucarro.com.co/MCO-551031996-mercedes-benz-clase-c-42-at-cuero-2020-precio-especial-_JM#position=30&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,131.900.000,2020 | 0 km,Mercedes-benz Clase C C 180,MCO551031996,Mercedes-Benz,Clase C,C 180,2020,1600 cc,0 km,5,Gasolina,ABC000
https://articulo.tucarro.com.co/MCO-551852212-mercedes-benz-clase-c-c180-2015-con-54100kms-como-nuevo-_JM#position=31&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,70.900.000,2015 | 54100 km,Mercedes-benz Clase C C180,MCO551852212,Mercedes-Benz,Clase C,C180,2015,,54.100 km,5,Gasolina,Xxxxx
https://articulo.tucarro.com.co/MCO-553588441-mercedes-benz-c200-kompressor-2008-automatico-_JM#position=32&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,38.000.000,2008 | 100000 km,Mercedes-benz Clase C Mercedes Benz C200 Kompressor 2008 Automático,MCO553588441,Mercedes-Benz,Clase C,MERCEDES BENZ C200 Kompressor 2008 automático,2008,1.8 cc,100.000 km,4,Gasolina,ISO433
https://articulo.tucarro.com.co/MCO-554376736-mercedes-benz-c180-_JM#position=33&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,78.900.000,2016 | 43000 km,Mercedes-benz Clase C Mercedes Benz C180,MCO554376736,Mercedes-Benz,Clase C,Mercedes benz C180,2016,1600 cc,43.000 km,4,Gasolina,IXM363
https://articulo.tucarro.com.co/MCO-539116350-mercedes-benz-c200-ellegance-sec-2-gasolina-_JM#position=34&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,54.800.000,2011 | 65787 km,Mercedes-benz Clase C Elegance,MCO539116350,Mercedes-Benz,Clase C,ELEGANCE,2011,2000 cc,65.787 km,4,Gasolina,REM190
https://articulo.tucarro.com.co/MCO-548825527-mercedes-benz-c250-cgi-_JM#position=35&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,127.000.000,2018 | 16000 km,Mercedes-benz Clase C C250 Cgi Amg Edition,MCO548825527,Mercedes-Benz,Clase C,C250 CGI AMG EDITION,2018,2000 cc,16.000 km,4,Gasolina,EFX319
https://articulo.tucarro.com.co/MCO-539799316-mercedes-benz-c-200-exclusive-_JM#position=36&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,143.900.000,2020 | 0 km,Mercedes-benz Clase C C200,MCO539799316,Mercedes-Benz,Clase C,C200,2020,,0 km,4,Gasolina,00
https://articulo.tucarro.com.co/MCO-554544597-mercedes-benz-clase-c-c180-_JM#position=37&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,67.900.000,2015 | 58000 km,Mercedes-benz Clase C C180,MCO554544597,Mercedes-Benz,Clase C,C180,2015,1600 cc,58.000 km,4,Gasolina,HYQ492
https://articulo.tucarro.com.co/MCO-553808162-mercedes-benz-clase-c-63-coupe-amg-_JM#position=38&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,155.000.000,2013 | 26021 km,Mercedes-benz Clase C 63 Coupe Amg,MCO553808162,Mercedes-Benz,Clase C,63 COUPE AMG,2013,6208 cc,26.021 km,3,Gasolina,ZXU**9
https://articulo.tucarro.com.co/MCO-552903429-mercedes-benz-c200-exclusive-_JM#position=39&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,85.000.000,2016 | 22503 km,Mercedes-benz Clase C C200 Exclusive,MCO552903429,Mercedes-Benz,Clase C,C200 Exclusive,2016,2 cc,22.503 km,4,Gasolina,IYR140
https://articulo.tucarro.com.co/MCO-552037791-mercedes-benz-c180-2016-solo-30-mil-km-impecable-1aaa-_JM#position=40&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,79.900.000,2016 | 31000 km,Mercedes-benz Clase C C180,MCO552037791,Mercedes-Benz,Clase C,C180,2016,1600 cc,31.000 km,4,Gasolina,INN888
https://articulo.tucarro.com.co/MCO-551655493-mercedes-benz-clase-c-200-coupe-42-at-cuero-2020-0-km-_JM#position=41&type=item&tracking_id=38be6573-a5fc-4f96-bd2a-d96781bcd0dd,149.900.000,2020 | 0 km,Mercedes-benz Clase C C 200 Coupe,MCO551655493,Mercedes-Benz,Clase C,C 200 Coupe,2020,2000 cc,0 km,5,Gasolina,ABC123
